date,open,high,low,close,adj_close,volume
2014-02-24,106.69999694824219,106.73999786376953,106.16999816894531,106.4000015258789,76.24390411376953,3816700
2014-02-25,106.91000366210938,107.36000061035156,106.88999938964844,107.3499984741211,76.9246597290039,6225400
2014-02-26,107.30999755859375,107.91999816894531,107.23999786376953,107.91999816894531,77.33309936523438,7203900
2014-02-27,108.27999877929688,108.55999755859375,108.0999984741211,108.51000213623047,77.755859375,5394700
2014-02-28,108.27999877929688,108.73999786376953,107.77999877929688,108.56999969482422,77.79885864257812,8462600
2014-03-03,108.87999725341797,109.18000030517578,108.63999938964844,109.02999877929688,78.31825256347656,11089400
2014-03-04,108.3499984741211,108.3499984741211,107.36000061035156,107.38999938964844,77.14017486572266,8068100
2014-03-05,107.33999633789062,107.77999877929688,107.19999694824219,107.62000274658203,77.30536651611328,4798500
2014-03-06,106.76000213623047,106.97000122070312,106.5199966430664,106.55999755859375,76.54396057128906,7418200
2014-03-07,105.63999938964844,106.16999816894531,105.5999984741211,105.88999938964844,76.06269836425781,8270300
2014-03-10,105.94000244140625,106.11000061035156,105.77999877929688,106.04000091552734,76.17044067382812,3744300
2014-03-11,105.9800033569336,106.33999633789062,105.77999877929688,106.31999969482422,76.37153625488281,3815700
2014-03-12,106.91999816894531,107.26000213623047,106.77999877929688,107.05999755859375,76.90313720703125,6430500
2014-03-13,106.69999694824219,108.52999877929688,106.6500015258789,108.5,77.93751525878906,11815500
2014-03-14,108.97000122070312,108.9800033569336,108.31999969482422,108.5199966430664,77.95186614990234,9232800
2014-03-17,108.18000030517578,108.30000305175781,107.66999816894531,107.70999908447266,77.37004852294922,7381900
2014-03-18,107.68000030517578,108.1500015258789,107.5999984741211,108.0999984741211,77.65015411376953,4819500
2014-03-19,107.91999816894531,107.9800033569336,106.80999755859375,107.26000213623047,77.04679870605469,11557600
2014-03-20,107.08999633789062,107.62999725341797,106.98999786376953,107.06999969482422,76.91033172607422,5224400
2014-03-21,107.41000366210938,108.31999969482422,107.37000274658203,108.2300033569336,77.74356079101562,8986200
2014-03-24,108.05000305175781,109.08999633789062,107.94999694824219,109.0,78.29666137695312,7536400
2014-03-25,108.41000366210938,108.81999969482422,108.16999816894531,108.58999633789062,78.00215911865234,5032000
2014-03-26,108.55000305175781,109.4800033569336,108.4800033569336,109.44000244140625,78.61275482177734,7147200
2014-03-27,109.63999938964844,110.38999938964844,109.41999816894531,109.98999786376953,79.00778198242188,9772200
2014-03-28,109.86000061035156,109.88999938964844,109.0199966430664,109.37000274658203,78.56248474121094,6027000
2014-03-31,108.73999786376953,111.06999969482422,108.33999633789062,109.0999984741211,78.36849975585938,7488400
2014-04-01,108.26000213623047,108.36000061035156,107.83999633789062,107.88999938964844,77.69874572753906,9067300
2014-04-02,107.38999938964844,107.55000305175781,107.16999816894531,107.2699966430664,77.25223541259766,6887200
2014-04-03,107.5199966430664,107.94000244140625,107.44000244140625,107.73999786376953,77.59070587158203,4937400
2014-04-04,107.87000274658203,108.69000244140625,107.8499984741211,108.45999908447266,78.10918426513672,8977500
2014-04-07,108.62000274658203,109.29000091552734,108.5999984741211,109.11000061035156,78.57733917236328,7562500
2014-04-08,109.02999877929688,109.47000122070312,108.72000122070312,109.37000274658203,78.76459503173828,4213800
2014-04-09,108.87999725341797,109.3499984741211,108.63999938964844,108.83000183105469,78.37570190429688,5771500
2014-04-10,108.91999816894531,110.22000122070312,108.9000015258789,109.83999633789062,79.1030502319336,12706400
2014-04-11,110.54000091552734,110.79000091552734,110.12999725341797,110.7300033569336,79.7440185546875,10267000
2014-04-14,110.4800033569336,110.69999694824219,110.30000305175781,110.44000244140625,79.53515625,4142600
2014-04-15,110.61000061035156,111.51000213623047,110.3499984741211,111.12999725341797,80.03206634521484,7752000
2014-04-16,110.43000030517578,111.2699966430664,110.37999725341797,111.2699966430664,80.13288879394531,5523000
2014-04-17,111.37000274658203,111.44999694824219,109.69999694824219,110.05000305175781,79.2542953491211,8622500
2014-04-21,110.37000274658203,110.62000274658203,109.83999633789062,109.95999908447266,79.18953704833984,4316300
2014-04-22,109.66000366210938,110.48999786376953,109.61000061035156,110.33000183105469,79.45596313476562,5748700
2014-04-23,110.5999984741211,111.05000305175781,110.52999877929688,110.95999908447266,79.90966033935547,5748600
2014-04-24,110.44999694824219,111.20999908447266,110.44999694824219,111.16999816894531,80.06088256835938,6337800
2014-04-25,111.48999786376953,111.98999786376953,111.31999969482422,111.33000183105469,80.17613220214844,5976500
2014-04-28,111.11000061035156,111.27999877929688,110.55000305175781,110.79000091552734,79.78722381591797,7606000
2014-04-29,110.16999816894531,110.7300033569336,110.04000091552734,110.63999938964844,79.67919158935547,5235200
2014-04-30,110.72000122070312,111.26000213623047,110.37999725341797,111.0999984741211,80.01040649414062,7721400
2014-05-01,110.87999725341797,112.08000183105469,110.83999633789062,112.0199966430664,80.8688735961914,11556500
2014-05-02,111.54000091552734,113.0999984741211,111.30000305175781,112.70999908447266,81.3669662475586,12702100
2014-05-05,112.76000213623047,112.80999755859375,111.88999938964844,112.02999877929688,80.87604522705078,8043000
2014-05-06,112.11000061035156,112.69999694824219,112.04000091552734,112.4800033569336,81.2009506225586,6522600
2014-05-07,112.30999755859375,112.56999969482422,111.94000244140625,112.08000183105469,80.91217803955078,8199200
2014-05-08,112.33999633789062,112.76000213623047,111.45999908447266,111.5999984741211,80.56561279296875,10878800
2014-05-09,111.52999877929688,111.80999755859375,110.9800033569336,111.23999786376953,80.30575561523438,6000600
2014-05-12,111.01000213623047,111.12999725341797,110.54000091552734,110.79000091552734,79.98091888427734,4563800
2014-05-13,111.44000244140625,111.75,111.33000183105469,111.75,80.6739273071289,5501000
2014-05-14,112.62999725341797,113.2300033569336,112.55999755859375,112.95999908447266,81.54739379882812,8851400
2014-05-15,113.77999877929688,114.41000366210938,113.5999984741211,113.86000061035156,82.19718170166016,12627900
2014-05-16,113.61000061035156,114.0,113.41999816894531,113.54000091552734,81.96611785888672,5019200
2014-05-19,113.93000030517578,113.95999908447266,112.62000274658203,112.69999694824219,81.35973358154297,7403300
2014-05-20,112.5999984741211,113.4800033569336,112.58999633789062,112.94999694824219,81.54020690917969,6549800
2014-05-21,112.22000122070312,112.4000015258789,111.87000274658203,112.26000213623047,81.04206848144531,8224600
2014-05-22,112.26000213623047,112.4000015258789,111.79000091552734,112.0999984741211,80.92655181884766,6495700
2014-05-23,112.5199966430664,112.91000366210938,112.44999694824219,112.69999694824219,81.35973358154297,3835000
2014-05-27,112.8499984741211,113.4000015258789,112.4000015258789,113.36000061035156,81.83619689941406,6658300
2014-05-28,114.0999984741211,114.83999633789062,114.08999633789062,114.76000213623047,82.84685516357422,10361000
2014-05-29,114.87000274658203,115.19000244140625,114.12999725341797,114.1500015258789,82.40654754638672,10692000
2014-05-30,113.95999908447266,114.4000015258789,113.80999755859375,114.0999984741211,82.37045288085938,6518900
2014-06-02,113.04000091552734,113.68000030517578,112.55000305175781,112.95999908447266,81.75810241699219,11728200
2014-06-03,112.41000366210938,112.54000091552734,111.51000213623047,111.56999969482422,80.7520751953125,12694100
2014-06-04,111.76000213623047,111.81999969482422,111.2699966430664,111.54000091552734,80.73033142089844,7882000
2014-06-05,111.12999725341797,111.97000122070312,111.0199966430664,111.58999633789062,80.76654052734375,6915600
2014-06-06,112.12999725341797,112.41000366210938,111.48999786376953,111.58999633789062,80.76654052734375,7832800
2014-06-09,111.44999694824219,111.63999938964844,111.19999694824219,111.43000030517578,80.65070343017578,5162800
2014-06-10,111.04000091552734,111.2699966430664,110.83000183105469,111.0199966430664,80.35394287109375,5986000
2014-06-11,111.26000213623047,111.54000091552734,110.8499984741211,111.22000122070312,80.49874877929688,5569700
2014-06-12,111.30000305175781,112.3499984741211,111.0,112.20999908447266,81.21527862548828,9775900
2014-06-13,111.56999969482422,112.62000274658203,111.52999877929688,112.1500015258789,81.17180633544922,5412500
2014-06-16,112.20999908447266,112.62999725341797,112.0999984741211,112.43000030517578,81.37449645996094,5184600
2014-06-17,112.06999969482422,112.08999633789062,111.4800033569336,111.54000091552734,80.73033142089844,6668800
2014-06-18,111.80000305175781,112.76000213623047,111.55999755859375,112.4000015258789,81.3528060913086,11256500
2014-06-19,112.51000213623047,112.55999755859375,110.73999786376953,110.95999908447266,80.31057739257812,14215500
2014-06-20,110.97000122070312,111.80000305175781,110.9000015258789,111.80000305175781,80.91854095458984,7319100
2014-06-23,112.08000183105469,112.18000030517578,111.41000366210938,111.44999694824219,80.66519165039062,5821700
2014-06-24,112.1500015258789,112.6500015258789,111.81999969482422,112.58000183105469,81.4830551147461,9698300
2014-06-25,113.0999984741211,113.36000061035156,112.69000244140625,112.87000274658203,81.69296264648438,5699300
2014-06-26,113.20999908447266,113.80000305175781,113.20999908447266,113.41000366210938,82.08379364013672,6628900
2014-06-27,113.68000030517578,113.81999969482422,113.16999816894531,113.23999786376953,81.96076965332031,7216500
2014-06-30,113.55999755859375,113.80000305175781,113.08999633789062,113.5199966430664,82.16340637207031,5593100
2014-07-01,112.5,112.73999786376953,112.19999694824219,112.27999877929688,81.4754638671875,8019200
2014-07-02,111.62999725341797,111.66999816894531,110.97000122070312,111.08000183105469,80.6047134399414,9382500
2014-07-03,110.37999725341797,110.86000061035156,110.33999633789062,110.68000030517578,80.314453125,6173900
2014-07-07,111.2699966430664,111.80999755859375,111.2300033569336,111.48999786376953,80.9021987915039,5928900
2014-07-08,112.23999786376953,112.86000061035156,112.23999786376953,112.73999786376953,81.80929565429688,6352100
2014-07-09,112.66000366210938,113.13999938964844,112.37999725341797,112.83000183105469,81.87460327148438,6395200
2014-07-10,113.54000091552734,113.66000366210938,112.81999969482422,112.86000061035156,81.8963394165039,7196900
2014-07-11,113.3499984741211,113.68000030517578,113.27999877929688,113.58000183105469,82.4188232421875,4676500
2014-07-14,113.27999877929688,113.41000366210938,112.93000030517578,113.08999633789062,82.06327056884766,4743300
2014-07-15,112.83000183105469,113.47000122070312,112.5,112.86000061035156,81.8963394165039,7720000
2014-07-16,113.0,113.58000183105469,112.94000244140625,113.45999908447266,82.331787109375,4615800
2014-07-17,114.2300033569336,115.05000305175781,113.94000244140625,114.88999938964844,83.36944580078125,10901000
2014-07-18,114.87999725341797,114.95999908447266,114.11000061035156,114.5199966430664,83.1009521484375,6677900
2014-07-21,115.01000213623047,115.62999725341797,115.01000213623047,115.08999633789062,83.51454162597656,5724100
2014-07-22,115.08999633789062,115.45999908447266,114.6500015258789,115.33000183105469,83.6886978149414,5753200
2014-07-23,115.51000213623047,115.62999725341797,115.16999816894531,115.18000030517578,83.5798568725586,3489600
2014-07-24,114.5199966430664,114.58000183105469,114.25,114.31999969482422,82.95581817626953,6609000
2014-07-25,115.33999633789062,115.68000030517578,115.16000366210938,115.66999816894531,83.93546295166016,7041800
2014-07-28,115.58999633789062,115.9000015258789,115.12000274658203,115.51000213623047,83.81932830810547,5138300
2014-07-29,115.87000274658203,116.06999969482422,115.41999816894531,115.93000030517578,84.12409973144531,6579300
2014-07-30,115.1500015258789,115.37999725341797,114.16999816894531,114.31999969482422,82.95581817626953,12251200
2014-07-31,113.52999877929688,114.58000183105469,113.47000122070312,113.9800033569336,82.7090835571289,18254000
2014-08-01,113.58000183105469,114.87000274658203,113.05000305175781,114.55999755859375,83.34932708740234,14951200
2014-08-04,114.52999877929688,114.80999755859375,114.26000213623047,114.26000213623047,83.13108825683594,5183800
2014-08-05,114.06999969482422,114.80000305175781,113.68000030517578,114.62999725341797,83.40025329589844,8032000
2014-08-06,115.47000122070312,115.47000122070312,114.5999984741211,114.69999694824219,83.4511947631836,7289200
2014-08-07,114.83999633789062,115.7699966430664,114.56999969482422,115.7699966430664,84.22967529296875,9745500
2014-08-08,115.93000030517578,116.41999816894531,115.37999725341797,115.5199966430664,84.04781341552734,9536700
2014-08-11,115.6500015258789,115.81999969482422,115.29000091552734,115.51000213623047,84.04053497314453,6668800
2014-08-12,115.41000366210938,115.44000244140625,114.7300033569336,114.76000213623047,83.49486541748047,8122400
2014-08-13,114.87000274658203,115.5199966430664,114.77999877929688,115.51000213623047,84.04053497314453,8210500
2014-08-14,115.93000030517578,116.5,115.38999938964844,116.44000244140625,84.71717834472656,9028200
2014-08-15,116.70999908447266,118.36000061035156,116.69000244140625,117.70999908447266,85.64117431640625,17606700
2014-08-18,117.20999908447266,117.30000305175781,116.38999938964844,116.54000091552734,84.78987884521484,7595300
2014-08-19,117.08000183105469,117.1500015258789,115.9800033569336,116.18000030517578,84.52799224853516,5936900
2014-08-20,116.04000091552734,116.11000061035156,115.56999969482422,115.98999786376953,84.38977813720703,7275600
2014-08-21,116.06999969482422,116.76000213623047,116.0199966430664,116.63999938964844,84.86268615722656,6790700
2014-08-22,116.73999786376953,117.43000030517578,116.20999908447266,117.29000091552734,85.33558654785156,10149900
2014-08-25,117.44999694824219,117.77999877929688,117.20999908447266,117.7300033569336,85.65570068359375,5760700
2014-08-26,117.94000244140625,117.98999786376953,117.20999908447266,117.3499984741211,85.37926483154297,5487600
2014-08-27,117.69999694824219,118.41000366210938,117.4000015258789,118.3499984741211,86.10679626464844,7265800
2014-08-28,119.12999725341797,119.37000274658203,118.66999816894531,118.97000122070312,86.55791473388672,9463600
2014-08-29,118.91999816894531,119.43000030517578,118.75,119.05000305175781,86.6160659790039,8512900
2014-09-02,117.27999877929688,117.37999725341797,116.69999694824219,116.7300033569336,85.12191772460938,10506000
2014-09-03,116.4000015258789,117.37999725341797,116.30999755859375,117.37999725341797,85.59590148925781,6553900
2014-09-04,116.62000274658203,116.87999725341797,115.93000030517578,115.94999694824219,84.55314636230469,12528900
2014-09-05,116.44000244140625,116.5999984741211,115.44000244140625,115.7300033569336,84.3927230834961,6886000
2014-09-08,116.41000366210938,116.62999725341797,115.44999694824219,115.77999877929688,84.42916107177734,9326400
2014-09-09,115.48999786376953,115.88999938964844,115.44999694824219,115.69000244140625,84.36351776123047,5353100
2014-09-10,114.97000122070312,115.12000274658203,114.79000091552734,114.95999908447266,83.8311996459961,8729400
2014-09-11,115.26000213623047,115.54000091552734,114.56999969482422,114.58000183105469,83.55408477783203,9274800
2014-09-12,113.69000244140625,113.91999816894531,113.22000122070312,113.37999725341797,82.67903900146484,11114900
2014-09-15,113.8499984741211,114.06999969482422,113.36000061035156,113.55000305175781,82.80303192138672,5510700
2014-09-16,113.61000061035156,113.86000061035156,113.08000183105469,113.08999633789062,82.4675521850586,9304700
2014-09-17,113.52999877929688,113.83000183105469,112.7300033569336,112.80000305175781,82.2560806274414,12917000
2014-09-18,113.18000030517578,113.4800033569336,112.8499984741211,113.16000366210938,82.51860809326172,7031200
2014-09-19,113.58000183105469,114.68000030517578,113.19999694824219,114.5999984741211,83.56869506835938,13236900
2014-09-22,114.66000366210938,115.04000091552734,114.44000244140625,114.73999786376953,83.67076873779297,6617200
2014-09-23,114.91000366210938,115.47000122070312,114.7699966430664,115.44999694824219,84.18849182128906,6362400
2014-09-24,115.29000091552734,115.55000305175781,114.63999938964844,114.80999755859375,83.72178649902344,5223300
2014-09-25,115.30999755859375,116.18000030517578,115.30999755859375,116.16999816894531,84.71356201171875,8947800
2014-09-26,116.0199966430664,116.29000091552734,115.62000274658203,116.0,84.58961486816406,7799600
2014-09-29,117.0,117.16999816894531,116.66000366210938,116.93000030517578,85.26774597167969,6791800
2014-09-30,116.66000366210938,117.04000091552734,116.12999725341797,116.2699966430664,84.78648376464844,7277500
2014-10-01,116.88999938964844,118.26000213623047,116.83000183105469,118.2300033569336,86.43060302734375,17194900
2014-10-02,117.83000183105469,118.19999694824219,117.13999938964844,117.19999694824219,85.67762756347656,8251800
2014-10-03,117.0,117.7699966430664,116.83000183105469,117.69999694824219,86.04314422607422,8561500
2014-10-06,117.62000274658203,118.19000244140625,117.36000061035156,117.7699966430664,86.09428405761719,4485500
2014-10-07,118.30999755859375,119.43000030517578,118.18000030517578,119.36000061035156,87.25667572021484,8837700
2014-10-08,119.44999694824219,119.5199966430664,118.51000213623047,119.38999938964844,87.27860260009766,9391300
2014-10-09,119.2699966430664,119.66999816894531,118.77999877929688,118.87000274658203,86.8984603881836,10291700
2014-10-10,119.5199966430664,120.08000183105469,119.30999755859375,120.05000305175781,87.7610855102539,8774400
2014-10-13,120.16000366210938,121.16999816894531,120.05000305175781,120.77999877929688,88.29470825195312,6450700
2014-10-14,121.30999755859375,121.77999877929688,120.68000030517578,121.56999969482422,88.87225341796875,11285400
2014-10-15,124.58000183105469,127.68000030517578,121.83999633789062,122.52999877929688,89.57405090332031,37407500
2014-10-16,124.12000274658203,124.12999725341797,121.44000244140625,121.75,89.00382232666016,18096600
2014-10-17,121.19000244140625,121.70999908447266,120.4800033569336,121.06999969482422,88.50675201416016,8524300
2014-10-20,121.77999877929688,121.8499984741211,120.94000244140625,121.51000213623047,88.82843017578125,7742500
2014-10-21,120.83999633789062,121.23999786376953,120.52999877929688,120.54000091552734,88.1192855834961,9754700
2014-10-22,120.47000122070312,120.8499984741211,120.22000122070312,120.66999816894531,88.21434783935547,9260200
2014-10-23,120.04000091552734,120.18000030517578,119.05999755859375,119.5999984741211,87.43211364746094,10936300
2014-10-24,119.93000030517578,120.41000366210938,119.47000122070312,119.72000122070312,87.51985931396484,5704900
2014-10-27,119.88999938964844,120.2699966430664,119.66000366210938,119.94000244140625,87.68064880371094,3391900
2014-10-28,119.4800033569336,119.6500015258789,119.08000183105469,119.19000244140625,87.13241577148438,5141300
2014-10-29,118.95999908447266,119.81999969482422,118.41999816894531,119.45999908447266,87.32976531982422,9105100
2014-10-30,120.31999969482422,120.45999908447266,119.51000213623047,119.55999755859375,87.40284729003906,7024400
2014-10-31,119.33999633789062,119.70999908447266,118.83000183105469,119.25,87.1762466430664,6664200
2014-11-03,118.9000015258789,119.16000366210938,118.20999908447266,118.95999908447266,87.17623901367188,9726600
2014-11-04,119.41999816894531,119.91000366210938,119.08000183105469,119.33000183105469,87.44741821289062,3664800
2014-11-05,118.91000366210938,119.37000274658203,118.81999969482422,119.16000366210938,87.32280731201172,4799600
2014-11-06,118.5999984741211,118.93000030517578,118.30999755859375,118.38999938964844,86.758544921875,5901900
2014-11-07,118.72000122070312,119.75,118.68000030517578,119.75,87.75515747070312,8550500
2014-11-10,119.58000183105469,119.58000183105469,118.55999755859375,118.6500015258789,86.9490737915039,4787300
2014-11-11,118.4800033569336,118.80999755859375,118.33999633789062,118.7300033569336,87.00773620605469,2416500
2014-11-12,119.19999694824219,119.52999877929688,118.44999694824219,118.62999725341797,86.93438720703125,4040800
2014-11-13,118.69999694824219,119.18000030517578,118.44000244140625,118.91000366210938,87.13958740234375,4475900
2014-11-14,118.83999633789062,119.58999633789062,118.68000030517578,119.48999786376953,87.56462097167969,5191200
2014-11-17,119.77999877929688,119.79000091552734,118.87999725341797,119.19000244140625,87.34481048583984,4726200
2014-11-18,119.31999969482422,119.58000183105469,119.16000366210938,119.5199966430664,87.58659362792969,4471200
2014-11-19,118.87999725341797,119.58000183105469,118.76000213623047,118.76000213623047,87.0296859741211,5792500
2014-11-20,119.9000015258789,119.94999694824219,119.05999755859375,119.37999725341797,87.48401641845703,5683600
2014-11-21,119.56999969482422,120.16000366210938,119.5199966430664,120.0999984741211,88.01166534423828,3640100
2014-11-24,119.66999816894531,120.2699966430664,119.55000305175781,120.19999694824219,88.08496856689453,4033900
2014-11-25,120.37000274658203,121.2699966430664,120.30999755859375,121.19999694824219,88.8177490234375,6770000
2014-11-26,121.63999938964844,121.87000274658203,121.47000122070312,121.52999877929688,89.05956268310547,4339100
2014-11-28,122.12999725341797,122.66999816894531,122.12999725341797,122.48999786376953,89.76309204101562,4562200
2014-12-01,122.68000030517578,122.80999755859375,121.45999908447266,121.5,89.23938751220703,7728600
2014-12-02,120.83999633789062,120.8499984741211,120.29000091552734,120.31999969482422,88.37274169921875,5757200
2014-12-03,120.30000305175781,120.80000305175781,120.12999725341797,120.79000091552734,88.71791076660156,4868600
2014-12-04,120.75,121.80000305175781,120.62000274658203,121.80000305175781,89.4597396850586,4250500
2014-12-05,121.56999969482422,121.5999984741211,120.5199966430664,121.08999633789062,88.93824005126953,8030700
2014-12-08,121.41999816894531,122.83999633789062,121.13999938964844,122.56999969482422,90.02531433105469,6021800
2014-12-09,123.5999984741211,123.97000122070312,122.95999908447266,123.19999694824219,90.48804473876953,6639700
2014-12-10,123.18000030517578,124.4000015258789,123.08000183105469,124.0999984741211,91.14910888671875,6439200
2014-12-11,123.73999786376953,124.61000061035156,123.29000091552734,124.61000061035156,91.52362823486328,7863500
2014-12-12,125.44999694824219,126.3499984741211,125.0199966430664,126.30000305175781,92.76490020751953,9317400
2014-12-15,125.63999938964844,126.69999694824219,125.43000030517578,126.04000091552734,92.57393646240234,9387400
2014-12-16,127.36000061035156,127.72000122070312,126.36000061035156,127.5999984741211,93.71973419189453,7426400
2014-12-17,126.91000366210938,127.19000244140625,125.69999694824219,126.44999694824219,92.8751220703125,11558800
2014-12-18,124.93000030517578,125.0999984741211,124.19999694824219,124.19999694824219,91.2225112915039,12758200
2014-12-19,124.58000183105469,125.94999694824219,124.44000244140625,125.87000274658203,92.4490966796875,7894500
2014-12-22,125.44999694824219,126.19000244140625,125.31999969482422,126.04000091552734,92.57393646240234,4118800
2014-12-23,125.44999694824219,125.5999984741211,123.48999786376953,123.54000091552734,90.7377700805664,7406100
2014-12-24,123.05999755859375,124.05999755859375,122.93000030517578,123.94999694824219,91.23165893554688,4871400
2014-12-26,124.55000305175781,124.58999633789062,124.0199966430664,124.41000366210938,91.57025909423828,2921300
2014-12-29,124.91000366210938,125.66000366210938,124.80999755859375,125.33999633789062,92.25477600097656,4070700
2014-12-30,125.9800033569336,126.20999908447266,125.52999877929688,125.68000030517578,92.5049819946289,4372600
2014-12-31,125.69999694824219,126.16999816894531,125.6500015258789,125.91999816894531,92.68165588378906,4993300
2015-01-02,126.29000091552734,127.66000366210938,126.1500015258789,127.31999969482422,93.71205139160156,9432000
2015-01-05,128.00999450683594,129.6300048828125,127.95999908447266,129.32000732421875,95.18415832519531,9789500
2015-01-06,130.6999969482422,132.49000549316406,130.19000244140625,131.64999389648438,96.89911651611328,18331300
2015-01-07,130.6999969482422,131.97000122070312,130.1699981689453,131.38999938964844,96.70777893066406,9762900
2015-01-08,130.36000061035156,130.3699951171875,129.4199981689453,129.64999389648438,95.42705535888672,8055300
2015-01-09,129.1999969482422,131.11000061035156,129.0399932861328,131.07000732421875,96.47221374511719,9398800
2015-01-12,131.0,132.30999755859375,130.9199981689453,131.82000732421875,97.02422332763672,6658100
2015-01-13,131.38999938964844,132.61000061035156,131.13999938964844,131.82000732421875,97.02422332763672,8260800
2015-01-14,133.72000122070312,134.1199951171875,132.6999969482422,132.82000732421875,97.76025390625,12324500
2015-01-15,132.85000610351562,135.02999877929688,132.67999267578125,134.91000366210938,99.29861450195312,11454200
2015-01-16,134.3300018310547,134.67999267578125,133.02999877929688,133.19000244140625,98.0325927734375,9390500
2015-01-20,134.1300048828125,135.11000061035156,134.07000732421875,134.9600067138672,99.33537292480469,7758700
2015-01-21,135.1999969482422,135.58999633789062,132.9600067138672,133.39999389648438,98.18717956542969,9803900
2015-01-22,134.0,134.17999267578125,132.27999877929688,132.9199981689453,97.83390045166016,10200000
2015-01-23,134.3000030517578,135.1199951171875,134.14999389648438,134.77000427246094,99.1955337524414,7334600
2015-01-26,134.83999633789062,135.19000244140625,134.0500030517578,134.36000061035156,98.8937759399414,5966500
2015-01-27,135.72999572753906,136.1300048828125,134.14999389648438,134.57000732421875,99.04833221435547,8079600
2015-01-28,134.75,137.41000366210938,134.6999969482422,136.77000427246094,100.6676025390625,12230300
2015-01-29,136.1199951171875,136.6699981689453,135.4600067138672,135.8699951171875,100.00517272949219,8881400
2015-01-30,137.7100067138672,138.5,137.17999267578125,138.27999877929688,101.77901458740234,14871200
2015-02-02,136.6999969482422,137.9199981689453,136.66000366210938,137.47999572753906,101.394775390625,13689900
2015-02-03,135.64999389648438,135.7899932861328,134.3699951171875,134.57000732421875,99.24860382080078,14008700
2015-02-04,133.49000549316406,134.99000549316406,133.1199951171875,134.8000030517578,99.4181900024414,11360400
2015-02-05,134.0,134.22999572753906,133.11000061035156,133.32000732421875,98.32672882080078,8334600
